StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q4,Q5,Q12,Q14,Q16,Q25,mTurkCode,FL_2_DO
2018-07-27 23:07:33,2018-07-27 23:12:47,IP Address,186.167.245.219,100,314,True,2018-07-27 23:12:47,R_2X67eJc2bAqodr2,,,,,10.5,-66.916702270508,anonymous,EN,4.071,16.513,17.438,3,5,about how he fights with death and enmity that kills what the young man appreciated,Beautiful,Rome,Gaius won the battle,No,686691,Introduction:Control
2018-07-27 23:08:52,2018-07-27 23:12:48,IP Address,65.31.231.79,100,236,True,2018-07-27 23:12:48,R_2s7qgmwqQciUA6K,,,,,44.539199829102,-88.057899475098,anonymous,EN,0,0,123.335,0,4,Interesting. A really weird tonal shift from the first couple paragraphs to the rest of the story.,Menacing,Rome,Gaius was killed,No,9747771,Introduction:4.5Stars
2018-07-27 23:11:51,2018-07-27 23:12:51,IP Address,192.241.122.67,100,59,True,2018-07-27 23:12:51,R_yyZMZtGWkRmxjGN,,,,,30.267807006836,-97.742599487305,anonymous,EN,0,0,12.432,0,4,no,Epic,Alexandria,Gaius won the battle,Yes,4662014,Introduction:Control
2018-07-27 23:08:58,2018-07-27 23:13:16,IP Address,24.18.69.181,100,257,True,2018-07-27 23:13:16,R_26m3UOvkWpYFSF8,,,,,47.017303466797,-122.29679870605,anonymous,EN,0,0,157.109,0,4,"Unusual in the time traveler was a historian, Unusual and creative thinking.",Beautiful,Rome,Gaius was killed,No,5785374,Introduction:1Star
2018-07-27 23:01:57,2018-07-27 23:13:24,IP Address,171.49.213.67,100,686,True,2018-07-27 23:13:24,R_6n7sMu8qNrHWSZ3,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,631.838,0,4,IT IS A GOOD STORY FOR ME.I LIKE IT,Beautiful,Rome,Gaius won the battle,No,569903,Introduction:1Star
2018-07-27 22:59:57,2018-07-27 23:14:10,IP Address,196.19.159.69,100,852,True,2018-07-27 23:14:10,R_DlegNgosEKvpvix,,,,,39.099700927734,-94.578598022461,anonymous,EN,0,0,12.05,0,4,"King Pyrrhus shook his head. Too many of his own men, and of his precious war elephants, had died bringing too few Romans to the grave. ""Won? Look around you, boy. One more such victory and we are undone.",Beautiful,Rome,Gaius was killed,No,7804167,Introduction:1Star
2018-07-27 23:12:23,2018-07-27 23:14:12,IP Address,68.108.180.101,100,108,True,2018-07-27 23:14:12,R_2xYrYuP6oIGSB0C,,,,,35.988693237305,-115.11340332031,anonymous,EN,0,0,56.33,0,3,-99,Epic,Rome,Gaius won the battle,No,9842727,Introduction:4.5Stars
2018-07-27 23:07:20,2018-07-27 23:14:12,IP Address,185.177.0.7,100,412,True,2018-07-27 23:14:13,R_s86Mg3HQXK6V8rv,,,,,39,71,anonymous,EN,0,0,209.574,0,4,I think the story was very unconventional with its small witty tone entailed in it,Beautiful,Rome,Gaius was killed,No,1697784,Introduction:4.5Stars
2018-07-27 23:07:47,2018-07-27 23:14:15,IP Address,108.88.148.201,100,387,True,2018-07-27 23:14:15,R_129lES365qGAzHn,,,,,36.559692382812,-87.409698486328,anonymous,EN,30.752,31.885,48.236,2,4,I didn't like the story because the wording is different and hard to believe. Stories or films like this I can't imagine it in my head.,Beautiful,Rome,Gaius won the battle,No,7227730,Introduction:1Star
2018-07-27 22:56:28,2018-07-27 23:14:20,IP Address,61.2.32.112,100,1072,True,2018-07-27 23:14:21,R_6XslyfXsg1ipHPz,,,,,8.0760955810547,77.548309326172,anonymous,EN,40.524,500.348,505.361,26,3,very useful the story,Beautiful,Rome,Gaius killed the historian,No,243733,Introduction:Control
2018-07-27 23:04:23,2018-07-27 23:14:21,IP Address,61.2.32.112,100,597,True,2018-07-27 23:14:21,R_3FXL9wP76eD9wm7,,,,,8.0760955810547,77.548309326172,anonymous,EN,7.422,46.117,50.185,3,3,very interestings story,Beautiful,Rome,Gaius killed the historian,No,7178993,Introduction:1Star
2018-07-27 23:12:37,2018-07-27 23:14:25,IP Address,157.51.206.170,100,108,True,2018-07-27 23:14:25,R_1NlgFzCNYzvy2dS,,,,,13.083297729492,80.283294677734,anonymous,EN,71.728,71.728,72.238,1,5,"nice ",Petrifying,-99,Gaius killed the historian,No,6130424,Introduction:4.5Stars
2018-07-27 23:09:13,2018-07-27 23:14:26,IP Address,171.49.185.238,100,312,True,2018-07-27 23:14:26,R_vIaBftaNrr8BzUd,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,7.385,0,3,very interesting story,Beautiful,Rome,Gaius killed the historian,No,9560810,Introduction:Control
2018-07-27 22:56:32,2018-07-27 23:14:28,IP Address,157.51.185.165,100,1075,True,2018-07-27 23:14:28,R_D8lIKHE7bXvH6bD,,,,,13.083297729492,80.283294677734,anonymous,EN,1.121,564.911,566.936,13,6,"Really this is good story but little interesting, if there is more interesting factors added into that story. That will be a greatest story. Thank you very much. ",Beautiful,Alexandria,Gaius won the battle,No,9784602,Introduction:Control
2018-07-27 22:55:44,2018-07-27 23:14:36,IP Address,103.78.22.208,100,1132,True,2018-07-27 23:14:37,R_1dN3eMCU8MvBOjO,,,,,10.966705322266,79.38330078125,anonymous,EN,8.941,21.244,283.983,3,5,HISTORIAN KILLED SOME ELEPHANTS,Beautiful,Rome,Gaius traveled in time,No,2092562,Introduction:4.5Stars
2018-07-27 22:57:37,2018-07-27 23:14:53,IP Address,61.2.32.112,100,1036,True,2018-07-27 23:14:53,R_2uKf7EWfb5zWYsf,,,,,8.0760955810547,77.548309326172,anonymous,EN,0,0,48.122,0,4,It was nice to read free time.,Beautiful,Rome,Gaius killed the historian,No,1851995,Introduction:1Star
2018-07-27 23:03:45,2018-07-27 23:14:56,IP Address,171.49.185.238,100,671,True,2018-07-27 23:14:57,R_yQ0Ny4R066ENn5n,,,,,13.083297729492,80.283294677734,anonymous,EN,13.806,450.413,451.198,37,3,very useful story,Beautiful,Rome,Gaius killed the historian,No,7840907,Introduction:Control
2018-07-27 23:01:03,2018-07-27 23:15:09,IP Address,50.254.113.117,100,845,True,2018-07-27 23:15:09,R_3pby9i3US7ejU8V,,,,,29.032196044922,-95.469902038574,anonymous,EN,3.766,603.633,695.587,4,3,"Catches your attention, not very detailed, liked the ending with the historian and greeks.",Beautiful,Rome,Gaius was killed,No,4225022,Introduction:Control
2018-07-27 23:10:33,2018-07-27 23:15:42,IP Address,171.99.163.186,100,309,True,2018-07-27 23:15:42,R_3KIzGlvlkfb8sBn,,,,,13.699996948242,100.46670532227,anonymous,EN,10.072,138.273,272.193,10,3,"It was unique, but didn't really capture my attention. It was well written, though.",Beautiful,Rome,Gaius was killed,No,1655433,Introduction:Control
2018-07-27 23:15:11,2018-07-27 23:15:43,IP Address,196.16.111.65,100,32,True,2018-07-27 23:15:43,R_1k1vk9rl6aa7Aba,,,,,34.054397583008,-118.2440032959,anonymous,EN,0,0,3.347,0,2,NOTHING,Beautiful,Alexandria,Gaius won the battle,Yes,5431007,Introduction:Control
2018-07-27 23:12:32,2018-07-27 23:15:45,IP Address,45.4.198.161,100,192,True,2018-07-27 23:15:45,R_1I960wqv5aqJJsJ,,,,,15.783294677734,-86.800003051758,anonymous,EN,0,0,142.358,0,5,very nice,Beautiful,Jerusalem,Gaius killed the historian,Yes,8499310,Introduction:Control
2018-07-27 23:12:10,2018-07-27 23:15:59,IP Address,45.57.180.63,100,228,True,2018-07-27 23:15:59,R_1eY6zXaXgL24vGJ,,,,,32.960296630859,-96.830001831055,anonymous,EN,0,0,153.1,0,6,the war of rome,Epic,Rome,Gaius won the battle,Yes,5605818,Introduction:1Star
2018-07-27 23:08:30,2018-07-27 23:16:04,IP Address,171.49.185.238,100,454,True,2018-07-27 23:16:04,R_yKlhNIBlWeEhtzX,,,,,13.083297729492,80.283294677734,anonymous,EN,1.601,360.706,411.48,10,4,This story was interesting to reading.,Beautiful,Rome,Gaius killed the historian,No,3837204,Introduction:1Star
2018-07-27 23:07:48,2018-07-27 23:16:05,IP Address,157.50.90.166,100,497,True,2018-07-27 23:16:06,R_2sYL2eoNZFbF0T2,,,,,13.083297729492,80.283294677734,anonymous,EN,11.587,154.539,245.206,2,3,THE STORY IS VERY SWEET AND ENJOY THE STORY.,Beautiful,Rome,Gaius killed the historian,Yes,6290128,Introduction:4.5Stars
2018-07-27 22:57:54,2018-07-27 23:16:07,IP Address,45.120.12.204,100,1092,True,2018-07-27 23:16:07,R_STSGZDkTAoCVoNb,,,,,13.083297729492,80.283294677734,anonymous,EN,411.726,602.115,603.4,16,3,"Somewhat interesting ",Beautiful,Rome,Gaius won the battle,No,4537110,Introduction:1Star
2018-07-27 23:16:09,2018-07-27 23:16:51,IP Address,122.174.161.123,100,42,True,2018-07-27 23:16:51,R_3lS4Ug7vxE8BlPi,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,3.709,0,5,BEST STORY OF TIME TRAVEL,Beautiful,Rome,Gaius won the battle,No,1846561,Introduction:1Star
2018-07-27 23:16:25,2018-07-27 23:16:51,IP Address,108.187.204.41,100,26,True,2018-07-27 23:16:52,R_2P67VZPHkkghx8t,,,,,34.196502685547,-118.81880187988,anonymous,EN,0,0,3.299,0,4,nothing,Beautiful,Jerusalem,Gaius won the battle,Yes,6738551,Introduction:Control
2018-07-27 23:06:07,2018-07-27 23:16:56,IP Address,122.164.33.40,100,648,True,2018-07-27 23:16:56,R_2a8kkcemfyx3YbF,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,93.408,0,5,"TUSKS, TRUNKS AND TIME TRAVEL IS THE BEST STORY",Beautiful,Rome,Gaius won the battle,No,4366787,Introduction:Control
2018-07-27 23:06:42,2018-07-27 23:17:05,IP Address,122.178.18.235,100,623,True,2018-07-27 23:17:05,R_2sXgUdKRtt4qmsw,,,,,9.9333038330078,78.11669921875,anonymous,EN,0,0,59.734,0,5,BEST STORY OF TIME TRAVEL,Beautiful,Rome,Gaius won the battle,No,2725556,Introduction:4.5Stars
2018-07-27 23:00:54,2018-07-27 23:17:16,IP Address,122.174.99.138,100,981,True,2018-07-27 23:17:16,R_3QKS6BhYKDXNYoC,,,,,13.083297729492,80.283294677734,anonymous,EN,109.216,109.216,511.812,1,5,"It was very interesting, amazing and catches the full attention towards the story. ",Beautiful,Rome,Gaius won the battle,No,8172075,Introduction:4.5Stars
2018-07-27 22:57:40,2018-07-27 23:17:41,IP Address,68.67.27.11,100,1201,True,2018-07-27 23:17:42,R_1GvKsebPHw4ooyp,,,,,37.081207275391,-88.909103393555,anonymous,EN,0,0,416.08,0,2,"While a little eccentric, the story needs a little more depth. Not something I would be interested in hearing repeatedly. ",Beautiful,Rome,Gaius was killed,No,6538192,Introduction:1Star
2018-07-27 23:04:30,2018-07-27 23:17:57,IP Address,122.164.92.197,100,806,True,2018-07-27 23:17:57,R_3HNYsPPsUVwnhKm,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,421.138,0,5,"its was amazing
",Beautiful,Rome,Gaius won the battle,No,2469815,Introduction:4.5Stars
2018-07-27 22:59:40,2018-07-27 23:18:08,IP Address,157.51.196.245,100,1107,True,2018-07-27 23:18:08,R_1BQ9uf9XfqmkGuI,,,,,10.804992675781,78.685607910156,anonymous,EN,143.973,162.609,163.81,3,5,it was nice story ...war and brave soldiers this war one of the epic story,Epic,Rome,Gaius won the battle,Yes,3268530,Introduction:Control
2018-07-27 23:15:26,2018-07-27 23:18:14,IP Address,68.42.193.60,100,168,True,2018-07-27 23:18:15,R_1EiHZn5GNslnj7m,,,,,42.148193359375,-83.814796447754,anonymous,EN,0,0,116.326,0,5,It was super interesting. Not just because it was about the Romans but because of the twist as well.,Beautiful,Rome,Gaius was killed,No,6953997,Introduction:4.5Stars
2018-07-27 22:56:16,2018-07-27 23:18:44,IP Address,157.50.95.57,100,1347,True,2018-07-27 23:18:45,R_yUWMG4cFc8yybYt,,,,,13.083297729492,80.283294677734,anonymous,EN,39.071,88.567,678.026,2,3,"The story is ok, but there is lack of something that interests us to like the story.",Menacing,Rome,Gaius won the battle,No,5991529,Introduction:1Star
2018-07-27 23:17:40,2018-07-27 23:18:50,IP Address,45.116.114.65,100,70,True,2018-07-27 23:18:51,R_1oI8gdYqRO36m38,,,,,9.4499969482422,77.816711425781,anonymous,EN,0,0,4.538,0,5,GOOD,Beautiful,Jerusalem,Gaius killed the historian,Yes,927909,Introduction:4.5Stars
2018-07-27 23:15:42,2018-07-27 23:18:52,IP Address,61.2.32.112,100,190,True,2018-07-27 23:18:52,R_237yo0Mb6lCZq1M,,,,,8.0760955810547,77.548309326172,anonymous,EN,0,0,3.474,0,4,It was nice to read free time.,Beautiful,Rome,Gaius killed the historian,No,1107216,Introduction:Control
2018-07-27 23:11:19,2018-07-27 23:19:02,IP Address,122.164.21.150,100,463,True,2018-07-27 23:19:02,R_1dFvCk16Cz2Varh,,,,,13.083297729492,80.283294677734,anonymous,EN,95.355,300.052,302.823,3,5,THIS IS THE STORY OF MAN WHO FOUGHT FOR HIS COUNTRY,Beautiful,Rome,Gaius won the battle,No,1038798,Introduction:4.5Stars
2018-07-27 23:04:02,2018-07-27 23:19:07,IP Address,66.191.240.114,100,904,True,2018-07-27 23:19:07,R_sFHqzznyBefsR45,,,,,35.227005004883,-84.880401611328,anonymous,EN,4.583,645.127,724.145,10,5,"I liked it. It kept me interested. I found it easy to picture the scene in my mind and I wanted to know what would happen next. ",Beautiful,Rome,Gaius was killed,No,6877184,Introduction:4.5Stars
2018-07-27 23:18:06,2018-07-27 23:19:07,IP Address,157.51.91.23,100,61,True,2018-07-27 23:19:08,R_vk2d8cs90SqZ9UR,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,2.955,0,1,the story is good the story is good the story is good the story is good the story is good the story is good the story is good the story is good the story is good the story is good,Beautiful,Babylon,Gaius won the battle,Yes,3490299,Introduction:Control
2018-07-27 23:16:14,2018-07-27 23:19:33,IP Address,104.227.86.153,100,199,True,2018-07-27 23:19:34,R_3rMT8l7YOEp3Fnl,,,,,34.108093261719,-118.22869873047,anonymous,EN,0,0,137.055,0,5,NICE,Epic,Rome,Gaius killed the historian,Yes,6879295,Introduction:1Star
2018-07-27 23:07:27,2018-07-27 23:19:34,IP Address,23.236.128.240,100,727,True,2018-07-27 23:19:34,R_2YP0Ng6quwY5EEl,,,,,30.290802001953,-81.633003234863,anonymous,EN,62.705,269.091,315.564,9,4,The story was very nice,Epic,Rome,Gaius traveled in time,No,4789698,Introduction:1Star
2018-07-27 22:56:21,2018-07-27 23:19:37,IP Address,122.165.172.15,100,1396,True,2018-07-27 23:19:38,R_2dFOAmqmSi2whea,,,,,9.9333038330078,78.11669921875,anonymous,EN,21.03,434.102,434.998,27,5,SUCH A WONDERFUL STORY,Beautiful,Rome,Gaius traveled in time,No,3623530,Introduction:4.5Stars
2018-07-27 23:13:05,2018-07-27 23:19:40,IP Address,76.238.175.43,100,394,True,2018-07-27 23:19:40,R_33kFIN005bia4El,,,,,39.960998535156,-85.983703613281,anonymous,EN,26.8,209.183,210.706,4,4,"It was interesting. I liked the idea of a historian being a time traveler to find out the truth of what happened in the past. ",Beautiful,Rome,Gaius was killed,No,1894277,Introduction:Control
2018-07-27 23:12:05,2018-07-27 23:19:42,IP Address,192.210.239.107,100,457,True,2018-07-27 23:19:42,R_PLH6xluoGUD1voJ,,,,,42.88639831543,-78.87809753418,anonymous,EN,0,0,29.731,0,4,i think this story was interesting and tell me the practies,Beautiful,Alexandria,Gaius killed the historian,Yes,8013496,Introduction:4.5Stars
2018-07-27 23:16:14,2018-07-27 23:19:47,IP Address,70.162.59.192,100,213,True,2018-07-27 23:19:47,R_2YLXHidXhKPtBL5,,,,,33.623794555664,-112.00399780273,anonymous,EN,0,0,162.229,0,2,it seems a little cheesy and hard to understand in the beginning,Beautiful,Rome,Gaius was killed,No,1163421,Introduction:1Star
2018-07-27 23:19:34,2018-07-27 23:20:20,IP Address,171.49.185.238,100,45,True,2018-07-27 23:20:21,R_2CCd7gfONl3ZhUA,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,4.405,0,5,It was very interesing story.,Beautiful,Rome,Gaius killed the historian,No,2682697,Introduction:4.5Stars
2018-07-27 23:17:37,2018-07-27 23:20:53,IP Address,157.50.31.127,100,196,True,2018-07-27 23:20:53,R_2xEMALvLWrfoWt9,,,,,10.992492675781,76.961395263672,anonymous,EN,0,0,5.021,0,4,somewhat okay,Beautiful,Rome,Gaius killed the historian,No,9980241,Introduction:1Star
2018-07-27 23:19:26,2018-07-27 23:21:01,IP Address,150.242.20.136,100,94,True,2018-07-27 23:21:01,R_DUJRRmAAg0HWelP,,,,,8.5068969726562,76.956909179688,anonymous,EN,0,0,32.766,0,3,NICE,Beautiful,Alexandria,Gaius was killed,Yes,8272438,Introduction:1Star
2018-07-27 23:19:50,2018-07-27 23:21:05,IP Address,150.242.20.160,100,74,True,2018-07-27 23:21:05,R_1g5fQsRH3cKC7lS,,,,,8.5068969726562,76.956909179688,anonymous,EN,0,0,3.86,0,3,NICE,Beautiful,Alexandria,Gaius won the battle,Yes,881794,Introduction:1Star
2018-07-27 23:20:11,2018-07-27 23:21:13,IP Address,117.221.137.129,100,62,True,2018-07-27 23:21:14,R_2TAUNOVcXUHRpry,,,,,11.350006103516,77.733306884766,anonymous,EN,0,0,33.412,0,3,yes,Beautiful,Babylon,Gaius won the battle,Yes,5024803,Introduction:1Star
2018-07-27 23:21:07,2018-07-27 23:21:41,IP Address,117.206.137.144,100,33,True,2018-07-27 23:21:42,R_1NdZVUmcVstX92R,,,,,9.5166931152344,78.100006103516,anonymous,EN,0,0,5.414,0,2,NOTHING,Epic,Babylon,Gaius won the battle,Yes,632041,Introduction:4.5Stars
2018-07-27 23:12:49,2018-07-27 23:21:53,IP Address,74.129.243.152,100,544,True,2018-07-27 23:21:53,R_9M15BSsxlwEnYNb,,,,,38.192504882812,-85.786903381348,anonymous,EN,119.716,376.42,408.129,5,4,I thought it was interesting and descriptive enough that I could visualize the scene.,Beautiful,Rome,Gaius was killed,No,2589622,Introduction:1Star
2018-07-27 23:11:33,2018-07-27 23:21:56,IP Address,75.48.248.57,100,623,True,2018-07-27 23:21:56,R_25RYFKeXEFo1qKF,,,,,34.780807495117,-92.498901367188,anonymous,EN,0,0,488.095,0,2,"It was a bit predictable and the writing needs work. The language was a bit simple and repetitive. ",Beautiful,Rome,Gaius was killed,No,6483494,Introduction:1Star
2018-07-27 23:20:19,2018-07-27 23:22:07,IP Address,117.221.131.214,100,108,True,2018-07-27 23:22:07,R_29pKf1iEUjdhF7z,,,,,11.350006103516,77.733306884766,anonymous,EN,7.18,7.18,8.184,1,5,yes,Beautiful,Babylon,Gaius killed the historian,Yes,7886540,Introduction:4.5Stars
2018-07-27 22:58:04,2018-07-27 23:22:11,IP Address,185.244.215.227,100,1446,True,2018-07-27 23:22:11,R_0eVydVv0xcvyxWN,,,,,40.721405029297,-74.00520324707,anonymous,EN,0,0,543.597,0,4,"It’s a fascinating read alright. But for some reason, I felt it sterilized the blood letting that happened there - which on second thoughts, is a good thing and a bad thing at the same time. ",Beautiful,Rome,Gaius was killed,No,6487937,Introduction:4.5Stars
2018-07-27 23:19:54,2018-07-27 23:22:21,IP Address,178.153.107.72,100,147,True,2018-07-27 23:22:21,R_1I6PRulY6CPFNMD,,,,,25.286697387695,51.533294677734,anonymous,EN,15.498,87.028,103.765,18,2,Good minus names,Menacing,Babylon,Gaius won the battle,No,2279957,Introduction:1Star
2018-07-27 23:22:02,2018-07-27 23:22:37,IP Address,210.16.85.62,100,35,True,2018-07-27 23:22:37,R_1FLmAgVM9KJpOQp,,,,,12.933303833008,79.13330078125,anonymous,EN,0,0,3.808,0,4,YES,Beautiful,Rome,Gaius was killed,Yes,4963452,Introduction:4.5Stars
2018-07-27 23:16:21,2018-07-27 23:22:55,IP Address,73.188.232.148,100,394,True,2018-07-27 23:22:56,R_3qlla9YcIIaqOOM,,,,,40.022903442383,-75.258499145508,anonymous,EN,9.249,9.249,19.16,1,5,To be honest not my type of story.,Beautiful,Rome,Gaius was killed,No,6307822,Introduction:4.5Stars
2018-07-27 23:21:59,2018-07-27 23:23:02,IP Address,173.20.162.249,100,63,True,2018-07-27 23:23:03,R_1jJM9C9b2TH7KAH,,,,,37.148895263672,-93.26139831543,anonymous,EN,0,0,47.204,0,4,I thought it was entertaining and well written.  It was creative,Beautiful,Rome,Gaius was killed,-99,40455,Introduction:Control
2018-07-27 23:19:03,2018-07-27 23:23:08,IP Address,192.241.122.149,100,245,True,2018-07-27 23:23:08,R_ZJIQsTFiUEGJ5p7,,,,,30.267807006836,-97.742599487305,anonymous,EN,0,0,191.389,0,5,nice story,Beautiful,Jerusalem,Gaius killed the historian,Yes,1201988,Introduction:4.5Stars
2018-07-27 23:21:28,2018-07-27 23:23:10,IP Address,150.242.22.45,100,102,True,2018-07-27 23:23:11,R_124LeHuvvi5tbrS,,,,,8.5068969726562,76.956909179688,anonymous,EN,0,0,9.567,0,5,NICE,Menacing,Alexandria,Gaius killed the historian,Yes,8023085,Introduction:4.5Stars
2018-07-27 23:22:42,2018-07-27 23:23:16,IP Address,117.221.137.59,100,33,True,2018-07-27 23:23:16,R_3IQel6aEL1oPvAs,,,,,11.350006103516,77.733306884766,anonymous,EN,0,0,4.04,0,5,yes,Beautiful,Babylon,Gaius traveled in time,Yes,1039464,Introduction:4.5Stars
2018-07-27 23:23:06,2018-07-27 23:23:35,IP Address,196.16.111.153,100,28,True,2018-07-27 23:23:35,R_3oXxxHqHgel2Oum,,,,,34.054397583008,-118.2440032959,anonymous,EN,0,0,3.033,0,3,-99,-99,-99,Gaius was killed,Yes,7525845,Introduction:Control
2018-07-27 23:22:25,2018-07-27 23:23:46,IP Address,117.221.137.144,100,80,True,2018-07-27 23:23:46,R_25QnyZCznH0T0ZI,,,,,11.350006103516,77.733306884766,anonymous,EN,0,0,6.649,0,5,NICE,Beautiful,Alexandria,Gaius won the battle,Yes,4549651,Introduction:4.5Stars
2018-07-27 23:22:16,2018-07-27 23:23:59,IP Address,157.51.69.175,100,103,True,2018-07-27 23:23:59,R_1od4C6dzMbKGK1O,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,10.295,0,2,NICE,Epic,Alexandria,Gaius won the battle,Yes,605581,Introduction:1Star
2018-07-27 23:21:30,2018-07-27 23:24:06,IP Address,117.221.219.200,100,156,True,2018-07-27 23:24:07,R_3mlAECqipHaTxhQ,,,,,12.210998535156,78.104797363281,anonymous,EN,0,0,61.919,0,5,"it's story is good and motivation ",Beautiful,Alexandria,Gaius traveled in time,Yes,8807394,Introduction:Control
2018-07-27 23:24:07,2018-07-27 23:24:35,IP Address,117.217.177.77,100,27,True,2018-07-27 23:24:35,R_2AYwzDTfgASrbmy,,,,,11.350006103516,77.733306884766,anonymous,EN,0,0,2.628,0,2,yes,Beautiful,Babylon,Gaius killed the historian,Yes,3528774,Introduction:1Star
2018-07-27 23:23:15,2018-07-27 23:24:38,IP Address,122.164.21.111,100,83,True,2018-07-27 23:24:38,R_1IpcFkVEBQ2hluG,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,5.65,0,4,It was thrilling and amusing.,Beautiful,Rome,Gaius won the battle,No,3696738,Introduction:1Star
2018-07-27 23:23:28,2018-07-27 23:24:47,IP Address,192.241.122.187,100,79,True,2018-07-27 23:24:48,R_24C6n2OEVbaOsuI,,,,,30.267807006836,-97.742599487305,anonymous,EN,0,0,5.543,0,5,nill,Beautiful,Alexandria,Gaius won the battle,Yes,5096295,Introduction:1Star
2018-07-27 23:19:37,2018-07-27 23:24:50,IP Address,73.221.152.67,100,312,True,2018-07-27 23:24:51,R_umGNgJmjeuQSgX7,,,,,47.307800292969,-122.31770324707,anonymous,EN,0,0,234.919,0,1,It was dumb and boring,Beautiful,Rome,Gaius was killed,No,73090,Introduction:4.5Stars
2018-07-27 23:18:50,2018-07-27 23:25:00,IP Address,104.227.86.64,100,370,True,2018-07-27 23:25:01,R_1isduSMvNPfCVu3,,,,,34.108093261719,-118.22869873047,anonymous,EN,28.25,32.785,44.858,2,5,ITS A GOOD STORY,Beautiful,Alexandria,Gaius killed the historian,Yes,5432850,Introduction:Control
2018-07-27 23:19:54,2018-07-27 23:26:04,IP Address,23.124.153.220,100,370,True,2018-07-27 23:26:04,R_3ISirZAVbMDKN4C,,,,,41.600006103516,-87.938102722168,anonymous,EN,26.363,66.922,283.691,2,6,"A suspenseful irony ",Beautiful,Rome,Gaius was killed,No,8841454,Introduction:Control
2018-07-27 23:25:29,2018-07-27 23:26:11,IP Address,157.50.55.184,100,42,True,2018-07-27 23:26:11,R_vMJZRe4qCRNSkZb,,,,,13.083297729492,80.283294677734,anonymous,EN,0,0,2.641,0,2,YES,Epic,Jerusalem,Gaius killed the historian,Yes,6227287,Introduction:1Star
2018-07-27 23:25:54,2018-07-27 23:26:26,IP Address,117.221.131.237,100,31,True,2018-07-27 23:26:27,R_2eRQgcufHRDJtTv,,,,,11.350006103516,77.733306884766,anonymous,EN,0,0,4.282,0,5,-99,Epic,Alexandria,Gaius won the battle,Yes,1507545,Introduction:4.5Stars
2018-07-27 23:22:23,2018-07-27 23:26:57,IP Address,107.170.232.65,100,274,True,2018-07-27 23:26:58,R_31zINSJNyfBdQSS,,,,,37.735305786133,-122.37319946289,anonymous,EN,0,0,217.802,0,6,"Very interesting, good description without being too wordy.",Beautiful,Rome,Gaius was killed,No,2608048,Introduction:Control
2018-07-27 23:21:34,2018-07-27 23:27:20,IP Address,65.37.68.138,100,346,True,2018-07-27 23:27:20,R_30f7OttisE8jzTa,,,,,45.922805786133,-89.480796813965,anonymous,EN,4.027,207.787,210.817,5,3,"Trying a little too hard on the time traveler ",Beautiful,Rome,Gaius was killed,No,7570143,Introduction:1Star
2018-07-27 23:25:56,2018-07-27 23:27:25,IP Address,223.182.249.11,100,89,True,2018-07-27 23:27:25,R_3LgUAHT8ZuVVCvH,,,,,10.992492675781,76.961395263672,anonymous,EN,2.105,11.39,14.653,6,4,It was funny and interesting,Epic,Alexandria,Gaius killed the historian,Yes,6151763,Introduction:4.5Stars
2018-07-27 23:25:30,2018-07-27 23:27:28,IP Address,112.110.93.130,100,117,True,2018-07-27 23:27:28,R_b3H6QSzgP3dW3Jf,,,,,11.25,75.766693115234,anonymous,EN,0.3,10.054,12.932,14,2,This story is not much interesting. Because there is no deep contents.,Epic,Rome,Gaius traveled in time,No,3684199,Introduction:1Star
2018-07-27 23:21:20,2018-07-27 23:27:52,IP Address,117.221.139.61,100,391,True,2018-07-27 23:27:52,R_23WeUUQhIfyEcTE,,,,,11.350006103516,77.733306884766,anonymous,EN,0,0,115.565,0,4,animal,Beautiful,Alexandria,Gaius killed the historian,Yes,2998899,Introduction:Control
2018-07-27 23:16:43,2018-07-27 23:27:55,IP Address,41.204.44.45,100,671,True,2018-07-27 23:27:55,R_1hKzataNYSu17YV,,,,,8,-2,anonymous,EN,0,0,371.434,0,6,mind blowing and amazing,Epic,Rome,Gaius traveled in time,No,8009898,Introduction:4.5Stars
2018-07-27 23:21:07,2018-07-27 23:28:59,IP Address,122.174.244.42,100,471,True,2018-07-27 23:28:59,R_2B3rH2HY6H3oSXd,,,,,9.9667053222656,76.233306884766,anonymous,EN,0,0,243.33,0,4,It describes the roman war and about some charaters detais it is useful for me and given knowledge about history it is very interesting and nice,Beautiful,Rome,Gaius won the battle,No,9925024,Introduction:Control
